CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0101/0181,M,31,III,CIV:C;HIST:E;GEO:D;KISW:C;ENGL:D;PHY:C;CHEM:D;BIO:D;B-MATH:C,s0101
S0101/0182,M,22,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B+;BIO:B+;B-MATH:C;COMM:C;B-KEEPING:C,s0101
S0101/0183,M,35,IV,CIV:D;HIST:C;GEO:E;PHY;EDU:X;KISW:C;ENGL:C;PHY:E;CHEM:F;BIO:E;B-MATH:F,s0101
S0101/0184,M,31,III,CIV:D;HIST:E;GEO:D;F.ART:E;KISW:B;ENGL:E;PHY:C;CHEM:D;BIO:D;B-MATH:C,s0101
S0101/0185,M,39,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:D;PHY:E;CHEM:F;BIO:E;B-MATH:E,s0101
S0101/0186,M,23,II,CIV:C;HIST:B;GEO:C;F.ART:C;KISW:B+;ENGL:C;PHY:B;CHEM:C;BIO:B;B-MATH:C,s0101
S0101/0187,M,42,IV,CIV:E;HIST:E;GEO:F;KISW:C;ENGL:D;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0188,M,21,II,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B;PHY:B;CHEM:C;BIO:B+;B-MATH:B+,s0101
S0101/0189,M,46,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:E;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0190,M,20,II,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B;PHY:B;CHEM:C;BIO:C;B-MATH:B+,s0101
S0101/0191,M,25,III,CIV:E;HIST:C;GEO:C;KISW:C;ENGL:D;FREN:E;PHY:B;CHEM:C;BIO:B;B-MATH:B,s0101
S0101/0192,M,35,IV,CIV:D;HIST:E;GEO:E;E-D-KIISLAMU:B;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0193,M,16,I,CIV:C;HIST:C;GEO:B;F.ART:B+;KISW:B;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0101
S0101/0194,M,36,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:D;BIO:E;B-MATH:C;COMM:F;B-KEEPING:E,s0101
S0101/0195,M,41,0,CIV:F;HIST:E;GEO:E;KISW:E;ENGL:F;PHY:E;CHEM:D;BIO:E;B-MATH:E,s0101
S0101/0196,M,47,0,CIV:F;HIST:F;GEO:E;KISW:F;ENGL:F;PHY:E;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0197,M,40,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:C;BIO:F;B-MATH:F;COMM:E;B-KEEPING:F,s0101
S0101/0198,M,36,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:C;PHY:D;CHEM:E;BIO:D;B-MATH:E,s0101
S0101/0199,M,38,IV,CIV:D;HIST:E;GEO:E;E-D-KIISLAMU:X;KISW:C;ENGL:D;BIO:E;B-MATH:F;COMM:E;B-KEEPING:F,s0101
S0101/0200,M,48,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0201,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;PHY:X;CHEM:X;BIO:X;B-MATH:X,s0101
S0101/0202,M,*E,*E,,s0101
S0101/0203,M,45,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:E;PHY:E;CHEM:F;BIO:F;B-MATH:E,s0101
S0101/0204,M,43,0,CIV:E;HIST:E;GEO:F;PHY;EDU:X;KISW:D;ENGL:E;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0205,M,24,II,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:B+;CHEM:C;BIO:C;B-MATH:B+,s0101
S0101/0206,M,13,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B;PHY:A;CHEM:B+;BIO:A;B-MATH:A,s0101
S0101/0207,M,20,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:C;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0101
S0101/0208,M,*E,*E,,s0101
S0101/0209,M,40,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:F;BIO:E;B-MATH:E;COMM:F;B-KEEPING:D,s0101
S0101/0210,M,47,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:X,s0101
S0101/0211,M,29,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:C;B-MATH:B+;COMM:F;B-KEEPING:D,s0101
S0101/0212,M,25,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:D;BIO:B;B-MATH:C,s0101
S0101/0213,M,26,III,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:B;CHEM:D;BIO:B+;B-MATH:C,s0101
S0101/0214,M,13,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B;FREN:C;PHY:B+;CHEM:B+;BIO:A;B-MATH:A,s0101
S0101/0215,M,36,IV,CIV:E;HIST:E;GEO:E;F.ART:B;KISW:B;ENGL:E;PHY:E;CHEM:E;BIO:E;B-MATH:E,s0101
S0101/0216,M,28,III,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:B+;PHY:E;CHEM:D;BIO:C;B-MATH:F,s0101
S0101/0217,M,19,II,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:C;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0101
S0101/0218,M,*E,*E,,s0101
S0101/0219,M,45,0,CIV:E;HIST:F;GEO:F;KISW:D;ENGL:E;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0220,M,47,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:X;CHEM:X;BIO:F;B-MATH:F,s0101
S0101/0221,M,20,II,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:C;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0101
S0101/0222,M,42,0,CIV:E;HIST:E;GEO:E;E-D-KIISLAMU:F;KISW:E;ENGL:F;PHY:E;CHEM:E;BIO:E;B-MATH:F,s0101
S0101/0223,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X;COMM:X;B-KEEPING:X,s0101
S0101/0224,M,30,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:C;FREN:D;BIO:D;B-MATH:F;COMM:E;B-KEEPING:D,s0101
S0101/0225,M,31,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:B;BIO:F;B-MATH:D;COMM:E;B-KEEPING:D,s0101
S0101/0226,M,19,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:C;PHY:B+;CHEM:B;BIO:B+;B-MATH:B,s0101
S0101/0227,M,46,0,CIV:E;HIST:F;GEO:E;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0228,M,26,III,CIV:D;HIST:E;GEO:D;KISW:B;ENGL:D;PHY:B;CHEM:C;BIO:C;B-MATH:B+,s0101
S0101/0229,M,14,I,CIV:B;HIST:B+;GEO:B;KISW:B+;ENGL:B+;BIO:B+;B-MATH:A;COMM:B;B-KEEPING:B+,s0101
S0101/0230,M,33,IV,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:B;BIO:D;B-MATH:E;COMM:E;B-KEEPING:E,s0101
S0101/0231,M,28,III,CIV:D;HIST:D;GEO:C;F.ART:X;KISW:C;ENGL:E;PHY:B;CHEM:D;BIO:C;B-MATH:B,s0101
S0101/0232,M,13,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:A;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0233,M,*E,*E,,s0101
S0101/0234,M,28,III,CIV:C;HIST:B;GEO:D;E-D-KIISLAMU:D;KISW:B+;ENGL:D;BIO:C;B-MATH:E;COMM:E;B-KEEPING:D,s0101
S0101/0235,M,20,II,CIV:D;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:B+;CHEM:C;BIO:B;B-MATH:B+,s0101
S0101/0236,M,31,III,CIV:D;HIST:D;GEO:C;E-D-KIISLAMU:X;KISW:C;ENGL:C;PHY:D;CHEM:E;BIO:C;B-MATH:D,s0101
S0101/0237,M,*E,*E,,s0101
S0101/0238,M,26,III,CIV:C;HIST:C;GEO:C;PHY;EDU:X;KISW:B;ENGL:B;BIO:D;B-MATH:D;COMM:C;B-KEEPING:C,s0101
S0101/0239,M,25,III,CIV:C;HIST:C;GEO:C;PHY;EDU:F;KISW:B+;ENGL:B;BIO:C;B-MATH:C;COMM:D;B-KEEPING:C,s0101
S0101/0240,M,14,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:A;B-MATH:B+,s0101
S0101/0241,M,41,0,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:E;BIO:E;B-MATH:E;COMM:F;B-KEEPING:E,s0101
S0101/0242,M,*E,*E,,s0101
S0101/0243,M,22,II,CIV:D;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:B;CHEM:C;BIO:B+;B-MATH:B,s0101
S0101/0244,M,*E,*E,,s0101
S0101/0245,M,*E,*E,,s0101
S0101/0246,M,43,IV,CIV:F;HIST:F;GEO:E;B-KNOWL:X;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:E,s0101
S0101/0247,M,11,I,CIV:B;HIST:B+;GEO:B+;KISW:B+;ENGL:B+;BIO:A;B-MATH:A;COMM:B+;B-KEEPING:A,s0101
S0101/0248,M,19,II,CIV:B;HIST:D;GEO:B;KISW:B;ENGL:B;PHY:B+;CHEM:B;BIO:B;B-MATH:B+,s0101
S0101/0249,M,20,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:B;CHEM:C;BIO:B;B-MATH:B+,s0101
S0101/0250,M,46,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:E;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0251,M,12,I,CIV:B;HIST:C;GEO:B;KISW:B+;ENGL:B+;PHY:A;CHEM:B+;BIO:A;B-MATH:A,s0101
S0101/0252,M,43,0,CIV:E;HIST:F;GEO:E;B-KNOWL:F;KISW:D;ENGL:E;BIO:F;B-MATH:E;COMM:F;B-KEEPING:F,s0101
S0101/0253,M,15,I,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:A,s0101
S0101/0254,M,26,III,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:B+;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0101
S0101/0255,M,15,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0101
S0101/0256,M,29,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:D;PHY:C;CHEM:D;BIO:C;B-MATH:B,s0101
S0101/0257,M,30,III,CIV:B;HIST:E;GEO:D;KISW:B;ENGL:C;PHY:D;CHEM:E;BIO:C;B-MATH:E,s0101
S0101/0258,M,47,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:X;B-KEEPING:F,s0101
S0101/0259,M,25,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0101
S0101/0260,M,17,I,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0101
S0101/0261,M,23,II,CIV:B;HIST:B;GEO:B;KISW:C;ENGL:B;BIO:B;B-MATH:C;COMM:C;B-KEEPING:C,s0101
S0101/0262,M,15,I,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0101
S0101/0263,M,27,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:E;PHY:C;CHEM:D;BIO:D;B-MATH:B,s0101
S0101/0264,M,36,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:D;PHY:D;CHEM:F;BIO:E;B-MATH:C,s0101
S0101/0265,M,11,I,CIV:B;HIST:C;GEO:B+;KISW:B+;ENGL:B+;PHY:A;CHEM:B+;BIO:A;B-MATH:A,s0101
S0101/0266,M,47,0,CIV:F;HIST:E;GEO:F;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0267,M,27,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;BIO:B;B-MATH:C;COMM:D;B-KEEPING:C,s0101
S0101/0268,M,43,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0269,M,17,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0101
S0101/0270,M,18,II,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:B+;CHEM:C;BIO:B;B-MATH:B+,s0101
S0101/0271,M,31,III,CIV:C;HIST:E;GEO:D;KISW:C;ENGL:B+;BIO:D;B-MATH:D;COMM:E;B-KEEPING:F,s0101
S0101/0272,M,13,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:A;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0273,M,16,I,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B;FREN:C;PHY:B;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0274,M,30,III,CIV:C;HIST:C;GEO:D;E-D-KIISLAMU:E;KISW:C;ENGL:C;PHY:D;CHEM:E;BIO:C;B-MATH:E,s0101
S0101/0275,M,21,II,CIV:C;HIST:B+;GEO:C;KISW:B+;ENGL:C;BIO:B+;B-MATH:B;COMM:C;B-KEEPING:C,s0101
S0101/0276,M,16,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;BIO:B+;B-MATH:A;COMM:B;B-KEEPING:B,s0101
S0101/0277,M,29,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:D;BIO:B;B-MATH:B,s0101
S0101/0278,M,43,0,CIV:E;HIST:F;GEO:E;KISW:E;ENGL:E;PHY:E;CHEM:F;BIO:E;B-MATH:F,s0101
S0101/0279,M,17,I,CIV:B;HIST:B;GEO:B;E-D-KIISLAMU:X;KISW:B;ENGL:B;PHY:B+;CHEM:B;BIO:B+;B-MATH:A,s0101
S0101/0280,M,15,I,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:A,s0101
S0101/0281,M,49,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0282,M,*E,*E,,s0101
S0101/0283,M,32,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:C;PHY:E;CHEM:D;BIO:E;B-MATH:B+,s0101
S0101/0284,M,29,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:C;CHEM:D;BIO:C;B-MATH:C,s0101
S0101/0285,M,20,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B+;PHY:B;CHEM:B;BIO:B;B-MATH:B+,s0101
S0101/0286,M,45,0,CIV:F;HIST:E;GEO:F;KISW:E;ENGL:E;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0287,M,18,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B+;BIO:B+;B-MATH:B+;COMM:C;B-KEEPING:B,s0101
S0101/0288,M,39,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0289,M,16,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B+;BIO:B+;B-MATH:B+,s0101
S0101/0290,M,16,I,CIV:B;HIST:C;GEO:B+;KISW:B;ENGL:D;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0101
S0101/0291,M,*E,*E,,s0101
S0101/0292,M,23,II,CIV:C;HIST:E;GEO:C;KISW:C;ENGL:B;FREN:D;PHY:C;CHEM:C;BIO:B+;B-MATH:B+,s0101
S0101/0293,M,35,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:E;PHY:C;CHEM:E;BIO:D;B-MATH:D,s0101
S0101/0294,M,40,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:E;BIO:E;B-MATH:E;COMM:X;B-KEEPING:X,s0101
S0101/0295,M,18,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B;PHY:B;CHEM:B+;BIO:B+;B-MATH:B+,s0101
S0101/0296,M,26,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:C;PHY:C;CHEM:D;BIO:B;B-MATH:D,s0101
S0101/0297,M,40,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:C;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0298,M,35,IV,CIV:D;HIST:D;GEO:X;KISW:D;ENGL:X;PHY:C;CHEM:E;BIO:C;B-MATH:E,s0101
S0101/0299,M,24,II,CIV:B;HIST:B;GEO:C;E-D-KIISLAMU:C;KISW:C;ENGL:B;BIO:C;B-MATH:D;COMM:D;B-KEEPING:B,s0101
S0101/0300,M,*E,*E,,s0101
S0101/0301,M,19,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0101
S0101/0302,M,36,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:E,s0101
S0101/0303,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X;COMM:X;B-KEEPING:X,s0101
S0101/0304,M,48,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0305,M,17,I,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B;B-MATH:B+,s0101
S0101/0306,M,47,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0307,M,36,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:X;CHEM:X;BIO:E;B-MATH:F,s0101
S0101/0308,M,30,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:D;PHY:C;CHEM:D;BIO:D;B-MATH:B,s0101
S0101/0309,M,26,III,CIV:B;HIST:C;GEO:C;KISW:C;ENGL:B+;FREN:D;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0101
S0101/0310,M,47,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0311,M,48,0,CIV:F;HIST:F;GEO:F;B-KNOWL:X;KISW:F;ENGL:E;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0312,M,34,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;PHY:C;CHEM:D;BIO:D;B-MATH:C,s0101
S0101/0313,M,41,IV,CIV:E;HIST:E;GEO:F;F.ART:B+;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0314,M,29,III,CIV:D;HIST:E;GEO:E;E-D-KIISLAMU:C;KISW:B;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:B+,s0101
S0101/0315,M,37,IV,CIV:D;HIST:E;GEO:E;E-D-KIISLAMU:X;KISW:C;ENGL:E;PHY:F;CHEM:F;BIO:D;B-MATH:D,s0101
S0101/0316,M,26,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B;FREN:B;BIO:C;B-MATH:D;COMM:E;B-KEEPING:D,s0101
S0101/0317,M,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0318,M,*E,*E,,s0101
S0101/0319,M,31,III,CIV:C;HIST:D;GEO:E;E-D-KIISLAMU:C;KISW:C;ENGL:C;BIO:E;B-MATH:D;COMM:E;B-KEEPING:D,s0101
S0101/0320,M,40,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:E;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0321,M,*E,*E,,s0101
S0101/0322,M,25,III,CIV:C;HIST:B;GEO:C;KISW:B+;ENGL:C;PHY:D;CHEM:D;BIO:B;B-MATH:D,s0101
S0101/0323,M,34,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0101
S0101/0324,M,48,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0325,M,14,I,CIV:C;HIST:C;GEO:B+;KISW:B+;ENGL:B+;FREN:C;BIO:B+;B-MATH:A;COMM:B;B-KEEPING:B+,s0101
S0101/0326,M,*E,*E,,s0101
S0101/0327,M,23,II,CIV:C;HIST:C;GEO:B;KISW:C;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0101
S0101/0328,M,-,0,CIV:X;HIST:X;GEO:E;KISW:X;ENGL:E;PHY:X;CHEM:X;BIO:X;B-MATH:F,s0101
S0101/0329,M,39,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:E;PHY:E;CHEM:E;BIO:E;B-MATH:D,s0101
S0101/0330,M,42,0,CIV:E;HIST:E;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:E;BIO:E;B-MATH:E;COMM:F;B-KEEPING:F,s0101
S0101/0331,M,29,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0332,M,26,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0101
S0101/0333,M,26,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:C;FREN:D;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0101
S0101/0334,M,28,III,CIV:D;HIST:E;GEO:D;KISW:B;ENGL:C;PHY:C;CHEM:D;BIO:B;B-MATH:C,s0101
S0101/0335,M,37,IV,CIV:D;HIST:D;GEO:E;KISW:D;ENGL:D;PHY:E;CHEM:E;BIO:D;B-MATH:E,s0101
S0101/0336,M,41,IV,CIV:E;HIST:F;GEO:E;E-D-KIISLAMU:F;KISW:D;ENGL:C;BIO:E;B-MATH:F;COMM:F;B-KEEPING:X,s0101
S0101/0337,M,39,IV,CIV:D;HIST:E;GEO:E;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0338,M,13,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0339,M,35,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:E,s0101
S0101/0340,M,13,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:A;B-MATH:A,s0101
S0101/0341,M,34,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:E,s0101
S0101/0342,M,35,IV,CIV:D;HIST:D;GEO:E;KISW:C;ENGL:C;BIO:D;B-MATH:F;COMM:F;B-KEEPING:E,s0101
S0101/0343,M,45,0,CIV:E;HIST:F;GEO:F;F.ART:E;KISW:E;ENGL:E;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0344,M,28,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:D;B-MATH:B+,s0101
S0101/0345,M,45,0,CIV:E;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0346,M,35,IV,CIV:D;HIST:D;GEO:E;E-D-KIISLAMU:E;KISW:D;ENGL:B;PHY:E;CHEM:E;BIO:D;B-MATH:F,s0101
S0101/0347,M,45,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:E;PHY:E;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0348,M,47,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:E;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0349,M,39,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0350,M,48,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0351,M,22,II,CIV:B;HIST:D;GEO:C;F.ART:B+;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0101
S0101/0352,M,14,I,CIV:B;HIST:C;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0353,M,19,II,CIV:B;HIST:C;GEO:C;KISW:B+;ENGL:B+;PHY:B+;CHEM:C;BIO:B+;B-MATH:D,s0101
S0101/0354,M,30,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:B;PHY:C;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0355,M,10,I,CIV:B;HIST:B+;GEO:B+;F.ART:B;KISW:B+;ENGL:B+;PHY:A;CHEM:A;BIO:A;B-MATH:A,s0101
S0101/0356,M,13,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:A;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0357,M,46,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:E;PHY:E;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0358,M,15,I,CIV:B;HIST:C;GEO:B;KISW:B+;ENGL:B;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0101
S0101/0359,M,41,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0360,M,35,IV,CIV:C;HIST:E;GEO:E;E-D-KIISLAMU:X;KISW:D;ENGL:C;BIO:D;B-MATH:D;COMM:F;B-KEEPING:E,s0101
S0101/0361,M,31,III,CIV:D;HIST:C;GEO:C;B-KNOWL:F;KISW:B;ENGL:D;BIO:C;B-MATH:E;COMM:F;B-KEEPING:E,s0101
S0101/0362,M,37,IV,CIV:E;HIST:E;GEO:E;E-D-KIISLAMU:C;KISW:C;ENGL:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0363,M,30,III,CIV:D;HIST:D;GEO:D;F.ART:C;KISW:C;ENGL:B+;BIO:D;B-MATH:F;COMM:E;B-KEEPING:F,s0101
S0101/0364,M,36,IV,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:E;PHY:D;CHEM:E;BIO:C;B-MATH:C,s0101
