CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0101/0186,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0187,M,28,IV,CIV:F;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:F;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0101
S0101/0188,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0189,M,34,FLD,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;PHY:X;CHEM:X;BIO:F;B-MATH:F,s0101
S0101/0190,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0191,M,29,IV,CIV:D;HIST:D;GEO:F;F.ART:F;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0192,M,31,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:D;B-KEEPING:F,s0101
S0101/0193,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0194,M,23,III,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0195,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0196,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0197,M,24,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0198,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0199,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:C;COMM:D;B-KEEPING:D,s0101
S0101/0200,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;PHY:X;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0201,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0202,M,34,FLD,CIV:F;HIST:D;GEO:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0203,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0204,M,16,I,CIV:C;HIST:C;GEO:B;PHY;EDU:F;KISW:B;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0101
S0101/0205,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:C,s0101
S0101/0206,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0101
S0101/0207,M,32,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:D,s0101
S0101/0208,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0209,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:D;B-KEEPING:F,s0101
S0101/0210,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:D,s0101
S0101/0211,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0212,M,24,III,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0213,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0214,M,18,II,CIV:D;HIST:D;GEO:C;PHY;EDU:D;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:A,s0101
S0101/0215,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:X;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0216,M,27,IV,CIV:F;HIST:D;GEO:D;PHY;EDU:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:F;B-MATH:C,s0101
S0101/0217,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0218,M,21,III,CIV:F;HIST:F;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:B,s0101
S0101/0219,M,25,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0220,M,25,III,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0221,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0222,M,21,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:C;BIO:C;B-MATH:C;COMM:C;B-KEEPING:C,s0101
S0101/0223,M,17,I,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0101
S0101/0224,M,31,IV,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0225,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0226,M,-,FLD,CIV:X;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0227,M,16,I,CIV:D;HIST:D;GEO:B;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0101
S0101/0228,M,29,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:F;BIO:D;B-MATH:D,s0101
S0101/0229,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0230,M,30,IV,CIV:F;HIST:F;GEO:F;PHY;EDU:X;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0231,M,31,IV,CIV:F;HIST:F;GEO:F;F.ART:X;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0232,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0233,M,29,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:F;PHY:D;CHEM:F;BIO:D;B-MATH:D,s0101
S0101/0234,M,30,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0235,M,27,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:C,s0101
S0101/0236,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0237,M,34,FLD,CIV:D;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0238,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0239,M,*E,*E,,s0101
S0101/0240,M,21,III,CIV:F;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:B,s0101
S0101/0241,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0101
S0101/0242,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:D,s0101
S0101/0243,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0244,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0245,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0246,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:D;CHEM:F;BIO:D;B-MATH:F,s0101
S0101/0247,M,30,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0248,M,22,III,CIV:D;HIST:F;GEO:D;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0249,M,25,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0101
S0101/0250,M,24,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0101
S0101/0251,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0252,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:X;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0253,M,26,IV,CIV:D;HIST:D;GEO:D;F.ART:F;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:D;B-MATH:C,s0101
S0101/0254,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0255,M,26,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0101
S0101/0256,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0257,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0258,M,23,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0259,M,29,IV,CIV:F;HIST:F;GEO:D;PHY;EDU:X;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0260,M,16,I,CIV:C;HIST:C;GEO:C;PHY;EDU:X;KISW:B;ENGL:A;PHY:C;CHEM:D;BIO:B;B-MATH:B,s0101
S0101/0261,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0262,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0263,M,28,IV,CIV:D;HIST:D;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0264,M,34,FLD,CIV:F;HIST:F;GEO:F;PHY;EDU:X;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0101
S0101/0265,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0266,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0101
S0101/0267,M,29,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:D;CHEM:C;BIO:F;B-MATH:C,s0101
S0101/0268,M,22,III,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0269,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0270,M,26,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0101
S0101/0271,M,24,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0272,M,24,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;BIO:D;B-MATH:D;COMM:C;B-KEEPING:D,s0101
S0101/0273,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0274,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0275,M,22,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0101
S0101/0276,M,32,IV,CIV:F;HIST:F;GEO:D;KISW:F;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0101
S0101/0277,M,18,II,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0101
S0101/0278,M,30,IV,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0279,M,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0101
S0101/0280,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0101
S0101/0281,M,32,IV,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:D,s0101
S0101/0282,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0283,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0284,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0285,M,20,II,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:B;BIO:D;B-MATH:C;COMM:C;B-KEEPING:C,s0101
S0101/0286,M,20,II,CIV:D;HIST:D;GEO:C;PHY;EDU:D;KISW:C;ENGL:C;BIO:X;B-MATH:B;COMM:C;B-KEEPING:B,s0101
S0101/0287,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0101
S0101/0288,M,*E,*E,,s0101
S0101/0289,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0290,M,28,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:D,s0101
S0101/0291,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0292,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0293,M,32,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0294,M,16,I,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0101
S0101/0295,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0101
S0101/0296,M,24,III,CIV:D;HIST:D;GEO:D;F.ART:X;KISW:F;ENGL:D;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0101
S0101/0297,M,19,II,CIV:D;HIST:C;GEO:D;F.ART:D;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0101
S0101/0298,M,17,I,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:B;CHEM:B;BIO:A;B-MATH:B,s0101
S0101/0299,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0300,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0301,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0302,M,18,II,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:C;B-MATH:B,s0101
S0101/0303,M,27,IV,CIV:D;HIST:D;GEO:F;F.ART:D;KISW:D;ENGL:C;PHY:F;CHEM:F;BIO:D;B-MATH:D,s0101
S0101/0304,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0305,M,26,IV,CIV:D;HIST:D;GEO:D;F.ART:F;KISW:D;ENGL:D;PHY:C;CHEM:D;BIO:C;B-MATH:D,s0101
S0101/0306,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0307,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0308,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0309,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;PHY;EDU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0310,M,25,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0101
S0101/0311,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0312,M,*E,*E,,s0101
S0101/0313,M,*E,*E,,s0101
S0101/0314,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:X;CHEM:X;BIO:F;B-MATH:F,s0101
S0101/0315,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:X;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0316,M,27,IV,CIV:F;HIST:F;GEO:D;PHY;EDU:X;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:C,s0101
S0101/0317,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0318,M,22,III,CIV:F;HIST:F;GEO:D;F.ART:F;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:B,s0101
S0101/0319,M,20,II,CIV:D;HIST:D;GEO:C;F.ART:D;KISW:C;ENGL:C;BIO:X;B-MATH:B;COMM:C;B-KEEPING:B,s0101
S0101/0320,M,29,IV,CIV:F;HIST:F;GEO:D;E-D-KIISLAMU:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0321,M,*E,*E,,s0101
S0101/0322,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0323,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0324,M,34,FLD,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0325,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0326,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0101
S0101/0327,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0328,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0329,M,21,II,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;BIO:C;B-MATH:B;COMM:C;B-KEEPING:C,s0101
S0101/0330,M,20,II,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;BIO:C;B-MATH:B;COMM:C;B-KEEPING:C,s0101
S0101/0331,M,31,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0332,M,35,FLD,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0333,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0334,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:F;B-MATH:F,s0101
S0101/0335,M,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0336,M,24,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0101
S0101/0337,M,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0101
S0101/0338,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:F;B-MATH:D;COMM:D;B-KEEPING:F,s0101
S0101/0339,M,24,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0340,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0341,M,24,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:X;CHEM:X;BIO:C;B-MATH:D,s0101
S0101/0342,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0101
S0101/0343,M,29,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0101
S0101/0344,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0345,M,25,III,CIV:D;HIST:D;GEO:D;F.ART:D;KISW:C;ENGL:C;BIO:C;B-MATH:F;COMM:D;B-KEEPING:D,s0101
S0101/0346,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0347,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0348,M,22,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:X;B-MATH:C;COMM:C;B-KEEPING:C,s0101
S0101/0349,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X;COMM:X;B-KEEPING:X,s0101
S0101/0350,M,11,I,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:B;CHEM:A;BIO:A;B-MATH:A,s0101
S0101/0351,M,24,III,CIV:D;HIST:C;GEO:D;F.ART:D;KISW:C;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0101
S0101/0352,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:D,s0101
S0101/0353,M,22,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0101
S0101/0354,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0355,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0356,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0357,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:X;CHEM:X;BIO:F;B-MATH:F,s0101
S0101/0358,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0359,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0101
S0101/0360,M,27,IV,CIV:D;HIST:D;GEO:C;E-D-KIISLAMU:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0101
S0101/0361,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:X;B-MATH:F;COMM:F;B-KEEPING:F,s0101
S0101/0362,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:D,s0101
S0101/0363,M,25,III,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0101
S0101/0364,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:F;B-MATH:D,s0101
S0101/0365,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:X;CHEM:X;BIO:F;B-MATH:F,s0101
S0101/0366,M,18,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:B;CHEM:C;BIO:B;B-MATH:B,s0101
S0101/0367,M,30,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0101
S0101/0368,M,21,II,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0101
